DATA_TYPE,Trim(BOTH FROM CUSTOMER_ID),ITEM,ITEM_ID,CNT,MIN_DIST
CTI,F1A4C2B70D80C77298,國際機場外圍停車服務,CTI_227,1,24
CTI,D27C923A0F6864AFC5,國際機場接送,CTI_498,1,4
CTI,J2A4E5DE95BD15B223,線上購物：(請自行KEY IN),CTI_781,1,7
CTI,F2758699DF0B2E792E,線上購物：(請自行KEY IN),CTI_781,1,17
CTI,D20F58609C86D10B72,機場貴賓室,CTI_808,1,1
CTI,D1359CC05BC7E52AAA,國際機場外圍停車服務,CTI_227,1,6
CTI,A2C60C0233D1FF800D,國際機場接送,CTI_498,1,13
CTI,F22C2BD10153E36E31,國際機場外圍停車服務,CTI_227,2,6
CTI,T184AFE75B834DE9EE,高鐵,CTI_97,1,9
CTI,L2F0B14165D29AA70F,國際機場接送,CTI_498,1,24
CTI,F20F8A8FDE22609314,高鐵,CTI_97,1,10
CTI,F108446395D411466F,國際機場外圍停車服務,CTI_227,1,12
CTI,F12666E33CFC8DD7C1,里程兌換,CTI_6,1,16
CTI,T2862FB03CE7B32AD7,國際機場外圍停車服務,CTI_227,1,25
CTI,A2983045620D9310F5,里程兌換,CTI_6,1,5
CTI,F2D2F5A296DB39879C,機場貴賓室,CTI_808,1,12
CTI,T2FCBB6D5083C507D4,國際機場接送,CTI_498,1,27
CTI,O1B7BECF2B97CBF8F5,機場貴賓室,CTI_808,1,14
CTI,K2E1BAF7A40A6EAC40,機場貴賓室,CTI_808,1,13
CTI,F1F37AE08560480AD7,高鐵,CTI_97,1,5
CTI,R2821B0FE04701895D,高鐵,CTI_97,1,26
CTI,H19549BB2C131A8CEF,國際機場外圍停車服務,CTI_227,1,13
CTI,K1A27A3CAC44AE105B,機場貴賓室,CTI_808,1,20
CTI,A2E7ABDA2274121072,線上購物：(請自行KEY IN),CTI_781,1,17
CTI,G2B66D03CE6C56D73C,機場貴賓室,CTI_808,1,27
CTI,Y19BF49F0CE975AAA0,國際機場接送,CTI_498,1,27
CTI,A2DF4647BE21C8C146,國際機場接送,CTI_498,1,10
CTI,N213E70735EAD7E594,國際機場接送,CTI_498,1,20
CTI,Q1ACD25F2B4574ADF1,線上購物：(請自行KEY IN),CTI_781,1,5
CTI,L1763E3FE8A212C9C7,國際機場接送,CTI_498,1,13
CTI,T162799FF179E1E835,國際機場外圍停車服務,CTI_227,1,20
CTI,H2C1EB5FF356298847,紅利兌換ETAG,CTI_55,1,11
CTI,E2156FD6A49900C06C,高鐵,CTI_97,1,21
CTI,T24959C8C741A30F5F,國際機場接送,CTI_498,1,20
CTI,V27994C69CED83D5B9,國際機場外圍停車服務,CTI_227,1,4
CTI,E1C628CD348F076A46,里程兌換,CTI_6,1,12
CTI,D2D380CA269F5445F5,國際機場接送,CTI_498,1,11
CTI,I1BCEE1315EF68DE19,高鐵,CTI_97,1,17
CTI,S2F047F9C07B58DF53,機場貴賓室,CTI_808,1,2
CTI,N214197BA2D48D20C5,高鐵,CTI_97,1,11
CTI,H2C34EE8771B80873F,國際機場外圍停車服務,CTI_227,1,27
CTI,T10251312E8A1906A6,國際機場外圍停車服務,CTI_227,1,20
CTI,N2A8A622BA5B5C165A,國際機場外圍停車服務,CTI_227,1,13
CTI,H18BE6D669E1F9C358,國際機場外圍停車服務,CTI_227,1,6
CTI,A189F38427DA2672EF,國際機場外圍停車服務,CTI_227,1,24
CTI,L2D9C56C1D161E6B78,國際機場接送,CTI_498,1,11
CTI,Q298DED468F9A5D13A,機場貴賓室,CTI_808,1,8
CTI,F2615F75A346E74669,線上購物：(請自行KEY IN),CTI_781,1,17
CTI,F2665C81DB782D5775,里程兌換,CTI_6,1,18
CTI,F29BFB306278ADFEA0,機場貴賓室,CTI_808,1,10
CTI,R296C7976247126DF6,高鐵,CTI_97,1,5
CTI,F2CDC44C0E0397A693,國際機場接送,CTI_498,1,20
CTI,L228A16B7705DC65C0,高鐵,CTI_97,1,18
CTI,F164EE2F7953E9625B,國際機場外圍停車服務,CTI_227,1,6
CTI,F2775F14259E0C94CE,高鐵,CTI_97,1,26
CTI,H139DC542AA29FD466,機場貴賓室,CTI_808,1,7
CTI,Q21FBF69D8102A07E7,高鐵,CTI_97,1,2
CTI,A15AD7D395D395A1BC,國際機場接送,CTI_498,1,10
CTI,A2ECBBB3CD486138C8,高鐵,CTI_97,1,21
CTI,M197419C0DEFBCC8FB,餐飲／住宿／電影優惠：(請自行KEY IN),CTI_922,1,5
CTI,T10251312E8A1906A6,機場貴賓室,CTI_808,1,20
CTI,A1CEE84962042D36E1,里程兌換,CTI_6,1,3
CTI,L27B661DFDC1415355,國際機場外圍停車服務,CTI_227,1,13
CTI,H224DF31A595247A10,國際機場外圍停車服務,CTI_227,1,17
CTI,F2D663DBF3F187367A,國際機場接送,CTI_498,1,27
CTI,L22DB2F6635BEDCC11,高鐵,CTI_97,1,3
CTI,L106F68C8BD238C8F5,機場貴賓室,CTI_808,1,21
CTI,E1379A2C370AEE3576,國際機場外圍停車服務,CTI_227,1,12
CTI,P1984AFAC387D43AAD,國際機場外圍停車服務,CTI_227,1,26
CTI,L219F3A3F295216E5F,飛航／機票／旅遊優惠：(請自行KEY IN),CTI_62,1,9
CTI,F2665C81DB782D5775,線上購物：(請自行KEY IN),CTI_781,1,20
CTI,E2452DBC8922133591,高鐵,CTI_97,1,21
CTI,A1D3593BC34E7C7541,國際機場接送,CTI_498,1,21
CTI,T1B07BA7C5A250C3E0,機場貴賓室,CTI_808,1,3
CTI,P2D61FC2F5183E4D3C,高鐵,CTI_97,1,23
CTI,F1717EC58A09964891,國際機場接送,CTI_498,1,5
CTI,L203797E196EA1C6B4,國際機場接送,CTI_498,1,14
CTI,C2782D09A8F9A39772,國際機場外圍停車服務,CTI_227,1,3
CTI,Q10906733C1709E859,里程兌換,CTI_6,1,15
CTI,L1FE4BCBC744357573,國際機場外圍停車服務,CTI_227,2,12
CTI,T2F4859ECB5A397E34,機場貴賓室,CTI_808,1,8
CTI,A2CF61D8A39F62ED2A,國際機場外圍停車服務,CTI_227,1,6
CTI,F1DBF3629F3A33EB41,國際機場外圍停車服務,CTI_227,1,26
CTI,F2C55729F0B0ED994B,機場貴賓室,CTI_808,1,17
CTI,D18A40BD2110E2740F,高爾夫,CTI_75,1,16
CTI,R151F48CDCCED9EFB6,線上購物：(請自行KEY IN),CTI_781,1,26
CTI,M17CFB5F8EA54CF179,國際機場外圍停車服務,CTI_227,1,10
CTI,F28ADCAF4D9652BBCB,線上購物：(請自行KEY IN),CTI_781,1,18
CTI,F27E97148995863987,機場貴賓室,CTI_808,1,3
CTI,M1EC5DF92067169A40,國際機場接送,CTI_498,1,3
CTI,K2D73C19E36B4E3CDF,高鐵,CTI_97,1,25
CTI,S2B94EC8802D2C6EF3,國際機場接送,CTI_498,1,21
CTI,S118C479B8DF15ACE1,國際機場外圍停車服務,CTI_227,1,15
CTI,N10F010A653FAE8873,線上購物：(請自行KEY IN),CTI_781,1,12
CTI,R29CF6F70AD2114721,機場貴賓室,CTI_808,1,27
CTI,F12DC178442EDD91B3,國際機場接送,CTI_498,1,26
CTI,S1BA411F7B37A552DA,機場貴賓室,CTI_808,1,4
CTI,B1CA63D3F80EC9B575,國際機場接送,CTI_498,1,5
CTI,A106D7C1C39A85565E,國際機場外圍停車服務,CTI_227,1,3
CTI,A130775D97C310A81E,國際機場外圍停車服務,CTI_227,1,12
CTI,G29F5165518409C624,國際機場接送,CTI_498,1,13
CTI,H2A408D19D810F0DC3,高鐵,CTI_97,1,5
